"comment_id","comment","post_id"
"414","لوسمحت هو مكان ولا اونلاين","17"
"415","مصر الجديده امتداد شارع الثوره بجوار مستشفي الوطني للعيون","17"
"416","الجمله من كام قطغه لو يمحت\nوكام والشحن لنبروه المنصوره دقهليه","17"
"417","الشحن ف حدود ٥٠ج","17"
"418","فين المكان بدمنهور","17"
"419","50ج تقريبا","17"
"420","الجمله من كام قطعه وشحن الاسكندريه كام","17"
"421","الكرتونه فيها كام قطعه","17"
"422","الشحن كام للمنيا","17"
"423","٥٠ج\nالطلب علي الموقع لتستفيدي من الخصم","17"
"424","الجملة كام قطعة","17"
"425","كرتونه","17"
"426","جابر احمدجابر زى دى","17"
"427","هل فيه مبتكر عصيان نص كياو","17"
"428","في شحن شبرا","17"
"429","اه يافندم","17"
"430","العبوه كلها شكل واحد ولا مشكله وفين المكان","17"
"431","مصر الجديدة امتداد شارع الثوره بجوار مستشفي الكهرباء والمستشفى الوطني للعيون","17"
"432","الجملة تبدأ من دستة ولا أكثر","17"
"433","الخامات أمنة على صحة الأطفال ؟","17"
"434","في شحن للعريش وبكام","17"
"435","طب المفروض اخد كام قطعه عشان استفيد بالخصم 50% كامل","17"
"436","إسراء أحمد ١٢ قطعه من نفس المنتج","17"
"437","نظام الجمله مشكل متاح ولا ايه","17"
"438","ممكن المكان","17"
"439","هل الجملة الاكياس شكل واحد و لا مشكل ؟","17"
"440","هل هناك توصيل ااجيزة","17"
"441","أماني شوقي متاح","17"
"442","الجمله كام قطعه والعنوان","17"
"443","فين المكان","17"
"444","المكان فين","17"
"445","فين المكان","17"
"446","مكه المكرمه\nمصر الجديدة امتداد شارع الثوره بجوار مستشفي الكهرباء والمستشفى الوطني للعيون","17"
"447","ممكن اسال الكرتونه فيها قد ايه وممكن تكون مشكله","17"
"448","المكان فين","17"
"449","بكام","17"
"450","لو سمحت عايز الاسعار جمله لمكتبه","17"
"451","جمله تبدأ من كام قطعه","17"
"452","الشحن للاسماعيليه بكام لو سمحتى لو محتاجه","17"
"453","العنوان","17"
"454","لو سمحت الالعاب دي من سن كام","17"
"455","الجمله من اول كام قطعه","17"
"456","فين المكان","17"
"457","فين المكان","17"
"458","يوسف ابوزيد مصر الجديدة امتداد شارع الثوره بجوار مستشفي الكهرباء والمستشفى الوطني للعيون","17"
"459","فين العنوان في ااقاهره او في الذقاذيق","17"
"460","راجيه الرحمن\nمصر الجديدة امتداد شارع الثوره بجوار مستشفي الكهرباء والمستشفى الوطني للعيون","17"
"461","الشحن لطنطا بكام ؟؟ ونظام الدفع ايه؟؟","18"
"462","الشحن ٥٠ج تقريبا","18"
"463","بكام","18"
"464","في شحن لاسيوط","18"
"465","فى عربى جبت الرياضيات وطلع ماث","18"
"466","الصفوة لتنمية المهارات هو أكبر سن للكتب دي كام","18"
"467","بكام","18"
"468","بكام الاسكندرية،وهل هي كتب تعليمية وتأهيل لمرحلة قبل المدرسة؟؟","18"
"469","بكام المجموعه لسن سنتين؟","18"
"470","بكام المجموعة كاملة من فضلكم","18"
"471","شهادة حق منى انتم فعلا متميزين\nانا ابنى مكنش بيعرف حاجه فى الماث\nلما بالصدفه كنت فى ارض المعارض واشتريت منكم كتابين اجربهم بجد كتب فى منتهى الروعه واتعلم منهم كويس وكان بيحب الكتاب وبيشتغل فيه لوحده ومن ساعتها وانا عايزه اوصلكم علشان اشترى تانى 👌👌","18"
"472","الصفوة لتنمية المهارات","18"
"473","م","18"
"474","تم","18"
"475","الكتب دي حلوه قوي بنشتغل منها من فتره كبيره","18"
"476","بكام الشحن للاسماعيلية","18"
"477","من سنتين","18"
"478","وين موجودين بمدينة نصر وقت جبتيلي منهم\nعم فكر جيب كمان\nReem Sabouni","18"
"479","ممكن اكلم حضرتك علي الخاص","18"
"480","ممكن صور من داخل الكتب","18"
"481","مفيش حاجه مناسبه لسن ٨ سنين","18"
"482","الاسعار دي جمله و لا قطاعي و التوصيل اسكندريه بكام","18"
"483","تم","18"
"484","لسه موجودين وبكام","18"
"485","ابنى ٣ سنين و نص ابدا معاه بأى مجموعة الاولى و لا التانية حسب سنه ؟\nو المجموعة كلها سعرها كام ؟؟؟","18"
"486","عايزه اعرف محتواه ايه لسنتين","18"
"487","من أحب المجموعات إلى قلبي 😍\nبإستثناء مجموعة ال craft فيهم الحقيقة 😂🙈","18"
"488","مناسبة بداية من سن كام سنة","18"
"489","تم","18"
"490","م","18"
"491","الشحن للمنصوره بكام؟","18"
"492","هل عندكم كتاب amazing you\nأو كتاب لا تلمسنى او اى كتب تعلم الاطفال الثقافه الجنسيه لعمرهم","18"
"493","بكام سعر مجموعة 6سنوات","18"
"494","بكام طنطا .ونظام الدفع .طفل ٤سنوات","18"
"495","ممكن صوره للقدرات الذهنيهسن من٥الي٦","18"
"496","الشحن ل المنيا بكام","18"
"497","السلسلة كاملة لكل الأعمار لسة متوفرة انجليزي ؟","18"
"498","اية الأعمار المتاحة للقدرات الذهنية والحساب عربي","18"
"499","التوصيل للقاهرة بكام","18"
"500","بكام المجموعه الخاصه بعمر سنتين وهل بالعربي ولا الانجليزي","18"
"501","الشحن للمحافظات ب 50اي كان اللي هطلبه\nولا بالوزن ؟","18"
"502","اصغر سن للكتب ايه","18"
"503","الشحن كام في للنعام في القاهرة","18"
"504","يارب احفظنا ٥٠ج تقريبا","18"
"505","الشحن للهرم بكام","18"
"506","كتب تطوير القدرة الذهنيه مكتوب غير متوفر على الموقع اوصلها ازاى","18"
"507","الصفوة لتنمية المهارات والله","18"
"508","بكام المنصوره ❓ ❓","18"
"509","بكام المجموعة ممكن اسعار كل سن من فضلك","18"
"510","بكام والشحن لا اسوان كام","18"
"511","بكام من فضلك ؟","19"
"512","بكام","19"
"513","بكام","19"
"514","في حاجات عن جسم الإنسان مناسب لاربع سنوات","19"
"515","السعر جملة كام","19"
"516","عاوز جملة","19"
"517","بكام","20"
"518","خارج مصر جمله فقط\nالفيديو من تصوير شركة الصفوة","20"
"519","شوف الشغل بتاع الصفوة محمد طوخي","20"
"520","شوفي دا كدا ل منه صلاتي حياتى","20"
"521","فى كتب خشب","20"
"522","هاجر عيسى عبداللطيف خدي أفكار بقه","21"
"523","بصى Ibtissam Dawood","21"
"524","انا بدور عليه بقالي كتير بكام 😍😍😍","21"
"525","بكام الكتاب لو سمحتى 😍😍😍","21"
"526","الكتاب كام صفحه","21"
"527","الله بصي Faten Elaskary ايه رئيك اعمل لرؤي شبه كدا","21"
"528","لو ف شحن الشرقيه بكام","21"
"529","الصفوة لتنمية المهارات بكام شحن الشرقيه","21"
"530","سلمى سعيد\nسارة الصغير\nOm Malek …See More","21"
"531","رضا السحراوى شايفة يا ماما الكتب دى حلوة اوى","21"
"532","فين المكان","21"
"533","يوجد خدمه توصيل","21"
"534","المجموعه بكام","21"
"535","حلوه جدا جدا","21"
"536","بكام الكتاب","21"
"537","بص دولAhmed Sakr","21"
"538","بكم لو سمحت","21"
"539","واحد","21"
"540","راما مصطفى صديق\nشوفي حلو","21"
"541","الكتاب كام نشاط وبكام","21"
"542","بكام الكتاب","21"
"543","المجموعه كلها بكام وهل يوجد توصيل لمحافظه بني سويف","21"
"544","٧٧ج بعد الخصم","21"
"545","هو الكتاب الواحد ب ٧٧ ؟ و لو في شحن للاسماعيلية بكام","21"
"546","يبدأ لاطفال عمر كام","21"
"547","بكام","21"
"548","شحن الاسكندريه بكام","21"
"549","بكام","21"
"550","ام أنس خالد ٧٧ج","21"
"551","بكام","21"
"552","بكام","21"
"553","السلام عليكم\nكيف يمكنني الحصول عليها الكتاب التفاعلي وعلى كم","21"
"554","بكام الشحن البحيره والكتاب فيه كام نشاط","21"
"555","يناسب سن كام","21"
"556","المكان فين","21"
"557","بعد ازنك الكتاب بكام","21"
"558","رقية أبو شعرة ٧٧ج بعد الخصم","21"
"559","كم نشاط وبكم","21"
"560","٣ سنوات","21"
"561","الشحن لاسيوط كام لو سمحتم","21"
"562","ملكه زماني آيسل ٥٠ج تقريبا","21"
"563","في مجسمات ثلاثيه الابعاد وثنائيه الابعاد","21"
"564","بكام الكتاب سن ٤ سنين وسن سنتين","21"
"565","مصر الجديده امتداد شارع الثوره بجواو مستشفي الكهرباء","21"
"566","م","21"
"567","بكام من فضلك","21"
"568","طب محتواه ايه ايه النشطات ال فيه","21"
"569","بكام الكتاب لو سمحت\nوكم توصيل المنيا","21"
"570","بكام الكتاب وبكام التوصيل للقاهره وايه النشاطات اللي فيه..؟","21"
"571","لو في شحن العاشر من رمضان يبقي كام","21"
"572","بكام الكتاب لوسمحتم والشحن اسكندريه كام","21"
"573","٧٧ج الشحن ٥٠ج","21"
"574","مناسب لسن كام و بكام","21"
"575","بكام و الشحن للزقازيق بكام","21"
"576","فيه مطباخ الاطفال","22"
"577","فيه ايه تاني عندكم لتنميه المهارات","22"
"578","بصى الكتاب دة Makkah Safwat","22"
"579","بكام من فضلك","22"
"580","بكم","22"
"581","بكام للضروره","22"
"582","الشيماء عبد العظيم ٧٧ج","22"
"583","بكام","22"
"584","مناسبة لسن اد ايه من فضلك ؟","22"
"585","فين مكر الشركه بالظبط\nوسعره كام جمله","22"
"586","التواصل ازاي","22"
"587","عايزة من دة لو سمحت","22"
"588","حجمها قد ايه ؟","23"
"589","بكام","23"
"590","أم الفاءتين أم الفاءتين ٣٣ج","23"
"591","أسعار الجمله اي","23"
"592","الصفوة لتنمية المهارات","24"
"593","بكام","24"
"594","عندى صفحه لعرص الألعاب هل يمكن التعامل","24"
"595","سعر","24"
"596","بكام","24"
"597","السعر عاشان عايز كميه","24"
"598","محمد بدر الاسعار علي الموقع بعد الخصم\nSafwatoys.com","24"
"599","بكام؟","24"
"600","في العاب جماعيه كتيره محتاجينها مش متاحه ياريت تتوفر زي اسطمبات الرسم والتلوين ولعبة السهم وكتير صراحة غير متوفر","25"
"601","و الغير متاح ان شاء الله يتوفر قريبا","25"
"602","انتوا مقركوا فين ؟ الشحن لطنطا بكام ؟ والشحن لمدينه نصر كام لو سمحت ؟","25"
"603","عنوانكم فين ؟","25"
"604","لو سمحتي السكربل بكام وفي منه عربي وانجليزي","25"
"605","في فروع في المحافظات او توصيل","25"
"606","ممكن اضافه الأسعار علي الألعاب لو سمحت","25"
"607","بكام","26"
"608","بكام","26"
"609","ام منذر ياسين\nالأسعار موجوده في الموقع يا فندم بعد الخصم\nSafwatoys.com","26"
"610","بصى دول حلوين أوى Mona Mahmoud","26"
"611","بكام مجسمات الحيونا ت والاسماك والحشرات","26"
"612","يا ريت الاسعار في كل منتج","26"
"613","حلم الأماسي\nالأسعار موجوده في الموقع يا فندم بعد الخصم\nSafwatoys.com","26"
"614","بكام مجسمات السمك والحشرات","26"
"615","فين المكان","26"
"616","المكان فين","26"
"617","ياريت الاسعار","26"
"618","إم مازن\nالأسعار موجوده في الموقع يا فندم بعد الخصم\nSafwatoys.com","26"
"619","بكام الاسعار محتاج كميات\nوسعر كل نوع","26"
"620","رجاء إرسال أسعار كل. شكل من فضلك","26"
"621","بكام الشحن الاسكندرية","26"
"622","الشحن لاسوان بكام","26"
"623","جنة الرحمن ٥٠ج تقريبا","26"
"624","ممكن تبعتولى الاسعار وكيفية الشحن وسعرةعلى الخاص","26"
"625","بكام والتوصيل بكام","27"
"626","كل محموعه فيها كام كرت","27"
"627","ايوه يافندم","27"
"628","فسيكفيكهم الله\nربنا يكملك الشفا\nشوفى ال بوست","27"
"629","بكام","27"
"630","لو شمحت توضيل المعادي او المقطم بكام","27"
"631","مصر الجديدة امتداد شارع الثوره بجوار مستشفي الكهرباء والمستشفى الوطني للعيون","27"
"632","وفين المكان","27"
"633","بكام المجموعه","27"
"634","بكام","27"
"635","بكام الشحن للعاشر من رمضان","27"
"636","بكام الشحن للأقصر","27"
"637","لسن كام","27"
"638","هل في شحن خارج مصر","27"
"639","الصفوة لتنمية المهارات شكرا","27"
"640","المجموعه كامله بكام","27"
"641","بكام","27"
"642","شحن اليكس","27"
"643","بكام المجموعة","27"
"644","المجموعه بكام","27"
"645","بصراحه طريقه الطلب من ع الموقع معقده ومش سلسه مش عارفه اطلب اوردر ليا فتره","27"
"646","بكام المجموعة الكامله التوصيل لبني سويف","27"
"647","كام مجموعه","27"
"648","في اكتر من مجموعه غير متوفره\nزي الخضروات والفواكه والحيوانات والمعكوسات ياريت يتم توفيرها قريب","27"
"649","بكام والشحن للشرقيه بكام","27"
"650","بعد أذنك اطلب ازاي\nانا دخلت علي الموقع وطلبت حاجه وكتبت العنوان بس كتبلي طلبك معلق\nمش فاهمه المفروض اعمل ايه عشان اكمل الطلب","27"
"651","بكام لو سمحت","27"
"652","بكام من غفضلك","27"
"653","المجموعة الضمنية كاملة كلها بكام و التوصيل لمحافظة أسوان بكام","27"
"654","بكام والشحن كام","27"
"655","تم","28"
"656","المكان فين","28"
"657","السلام عليكم","28"
"658","كنت عايز اطلب اوردر اسيوط وكنت عايز اعرف الاسعار","28"
"659","من فضلك بتقبلوا دفع بالفيزا بالمحل","28"
"660","دى أفكار للألعاب اللى حابة أجيبها ل ليما Hossam El Hadary","28"
"661","الصفوة لتنمية المهارات تمام","28"
"662","عايزه اعمل اوردر","28"
"663","بالبنان هيدا المحل","28"
"664","في توصيل المنيل؟","28"
"665","في توصيل الهرم؟","28"
"666","فاتحين بكرا","28"
"667","المكان فين","28"
"668","المكان فين لو سمحت","28"
"669","يوجد جمله","28"
"670","احمد أحمد شيخون","28"
"671","فين المكان","28"
"672","رضا الرحمن\n\nمصر الجديدة امتداد شارع الثوره بجوار مستشفي الكهرباء والمستشفى الوطني للعيون","28"
"673","بكام اول صوره!","28"
"674","التوصيل لمدينة نصر بكام","28"
"675","المكان فين","28"
"676","عايدة المكباتى\nمصر الجديدة امتداد شارع الثوره بجوار مستشفي الكهرباء والمستشفى الوطني للعيون","28"
"677","ايه العاب مناسبة لطفل ست شهور لو سمحت","28"
"678","لو عايزه اعرف اسعار الجمله وهل في توصيل للمنصوره ؟","28"
"679","متاح توصيل يافندم","28"
"680","ممكن اعرف المناسب لسن 3 سنوات","28"
"681","لو سمحت عملت اوردر علي الموقع و عملت الدفع عند الاستلام و مكتوب ان الطلب معلق هو لازم ابعت رساله علي الواتس ؟ و المفروض يتبعت خلال كام يوم ؟","28"
"682","ايه الالعاب اللى تناسب سن سنتين و4شهور","28"
"683","ايه الألعاب اللي تناسب سن ٣سنين","28"
"684","الالعاب المناسبة لسن ٣سنين وسنة ونص","28"
"685","توصيل المقطم كام","29"
"686","شوفتى ده ٣٠ فى الميه خصم و من غير جمله لو بالجمله بيوصل ٤٠ فى الميه . احنا فقر من يومنا Samsameh Mohamed","29"
"687","مكنش فيه خصم عالموقع والاسعار زي ما هي ؟","29"
"688","العرض يخلص امتى ؟","29"
"689","في توصيل من فضلك ؟","29"
"690","توصيل المحافظات بكام لو سمحت","29"
"691","تم","29"
"692","موجود ترابيزات وكراسى","29"
"693","لو ممكن الخاص","29"
"694","مجدى كامل ابعتلنا يافندم","29"
"695","انتم مش بتردوا ليه","29"
"696","توصيل ل حلوان بكام","29"
"697","لو سمحت ممكن تليفون حضرتك أو تليفون الوتس للتواصل مع حضرتكم","29"
"698","اتكلمت ع الواتس اسأل ع كذا لعبه عشان اشتريها بعت صور اللعب اسأل موجودين ولا لأ و بكام روحتوا رديتوا عليا بلينك و يقولي ادور انا بجد خدمه عملاء ع اعلى مستوى قفلتوني منكم","29"
"699","ممكن اسعار للمنتجات","29"
"700","الاسعار علي الموقع بعد الخصم يافندم\nSafwatoys.com","29"
"701","الصفوة لتنمية المهارات","30"
"702","التوصيل كام عين شمس","30"
"703","بكام لو سمحت","30"
"704","كل الأسعار على الموقع الإلكتروني بعد الخصم\nSafwatoys.com","30"
"705","فين اسعار الجملة من فضلك","30"
"706","بكم المجموعة","30"
"707","ممكن اشوف باقي اشكال الالوان","30"
"708","عايزه العاب لسن 11سنه موجوده","30"
"709","الميكانو بكام","30"
"710","مفيش الميكانو","30"
"711","هو خشب؟","30"
"712","مني خليل هو ايه يافندم","30"
"713","والتوصيل المعادي","30"
"714","مني خليل ٥٠ ج تقريبا","30"
"715","ممكن الاسعار","30"
"716","ممكن الاسعار","30"
"717","فى جمله","30"
"718","التوصيل للهرم كام","30"
"719","الألوان المائية مخصصة للأطفال بتروح بالمي ؟\nولا عادية","30"
"720","ليه مش كاتبين اسعار كل حاجة تحت الصورة","30"
"721","عندكم حاجات لسن ١٠ سنوات","30"
"722","بالتوفيق","30"
"723","العبور شحن كام","30"
"724","للاسف معظم الحاجة اللي موجودة عالموقع خلصانة ، بعد ما اخترت و جهزت الاوردر ،لقيت ٩٠٪ منه غير متاح","31"
"725","الموقع عليه الاسعار ووصف لكل منتج يافندم\nSafwatoys.com","31"
"726","لو سمحت التواصل ازاى","31"
"727","كل الأسعار علي الموقع يا فندم\nhttp://safwatoys.com/index.php?route=product%2Fsearch...","31"
"728","في تانجرام","31"
"729","المؤمنة الموحدة","31"
"730","الأسعار اي","31"
"731","العنوان فين","31"
"732","الأسعار لو سمحت","31"
"733","هل موجود ألعاب ليجو؟","31"
"734","متاح عدة انواع\nsafwatoys.com/index.php?route=product/search&search=W71-","31"
"735","بص هنا AbdAllah Al-sayed","31"
"736","بكام فيه توصيل للبحيره","31"
"737","الرحيق المختوم فيه توصيل","31"
"738","لو سمحت ف شحن المنصوره","31"
"739","إيمان عثمان فيه شحن","31"
"740","بكام قطر الارقام","31"
"741","حاجاتكم كلها حلوة بس رجاء كاتبه الاسعار على كل لعبه تعليميه او اىلعبه","31"
"742","حلوة","32"
"743","تم","32"
"744","فين المكان","32"
"745","ام ملك ويوسف وعبوود مصر الجديدة امتداد شارع الثوره بجوار مستشفي الكهرباء والمستشفى الوطني للعيون","32"
"746","ممكن تعرض العاب سن سنه ولد","32"
"747","المكان لو سمحت","32"
"748","عبد الرحمن مصر الجديدة امتداد شارع الثوره بجوار مستشفي الكهرباء والمستشفى الوطني للعيون","32"
"749","في توصيل ع. لبنان؟","32"
"750","المكان فين","32"
"751","بكام","32"
"752","ممكن العنوان تفصيلي بأسيوط","32"
"753","الالعاب المتاحه لسن 3 سنوات","32"
"754","بكام الشحن للسويس","32"
"755","ياريت الاسعار وايه الالعاب ال تناسب عمر سنتين ونص","32"
"756","السلام عليكم اللعبة دي بكم","32"
"757","فيه اسعار جمله ممكن رقم للتواصل","32"
"758","ممكن صور","33"
"759","العنوان فين لو سمحت وأيه أسعار الجملة","33"
"760","انا عايزه كل دول محمد أبو حليمه","33"
"761","بص تحفه اوي Mohamed Adel","33"
"762","محافظة اه؟؟","33"
"763","لو سمحت ليكوا مكان للعرض والبيع ولا اونلاين بس ؟!","33"
"764","المكان فين بعد اذنك","33"
"765","بكام","33"
"766","مريومه محمد\nكل الأسعار بعد الخصم موجوده ع الموقع\nSafwatoys.com","33"
"767","كنت عايزة العنوان","33"
"768","وفين المكان","33"
"769","بكام","33"
"770","انا عاوزة كل دول😂 Mariem Darrag","33"
"771","ممكن تبعت العاب 3سنوات لولد","33"
"772","كنت عايزة لعبة التانجرام","33"
"773","فين المكان لوسمحت","33"
"774","نسمات عطره نسمات عطره مصر الجديدة امتداد شارع الثوره بجوار مستشفي الكهرباء والمستشفى الوطني للعيون","33"
"775","في جمله","33"
"776","المكان فين لو سمحت","33"
"777","فين المكان","33"
"778","بكام الساعه الرمليه","33"
"779","ممكن ابعتيلى العاب سنه ولد","33"
"780","بكام دي","33"
"781","العنوان والأسعار لو سمحت","33"
"782","امانى احمد\nمصر الجديدة امتداد شارع الثوره بجوار مستشفي الكهرباء والمستشفى الوطني للعيون","33"
"783","العنوان","33"
"784","معذره قريب من 76ش ثورة","33"
"785","بكام","33"
"786","بكام العربيه","33"
"787","محمود امين\n122ج","33"
"788","بكام","33"
"789","الالعاب المناسبه لخمس سنوات","33"
"790","ممكن تنزلوا الأسعار مع كل صوره","34"
"791","وفيه توصيل","34"
"792","الثمن","34"
"793","سلمي علاء الدين\nكل الأسعار بعد الخصم موجوده ع الموقع\nSafwatoys.com","34"
"794","المكان فين","34"
"795","العنوان فين لو سمحت","34"
"796","المكان فين لو سمحتي","34"
"797","مهو المتاح لسن 3 سنين","34"
"798","كام اسعار المكعبات جملة؟","34"
"799","ممكن الاسعار","34"
"800","لوسمحت أنا بعت حاجات على الواتس اب عاوزاها\nقالي اطلب من الصفحة\nمش فاهمة حضرتك اعمل ايه","35"
"801","المكان فين","35"
"802","بكام الشحن للفيوم لو سمخت","35"
"803","السلام عليكم\nفيه من ٣ سنوات ليجو من فضلك","35"
"804","ده اللى تقصديها Jefra Ahmed","35"
"805","ايمان إيمان محمد الحسينى","35"
"806","الاسعار اية","35"
"807","فين المكان","35"
"808","بكام اللعب دى 😄😄🤗😊😉","35"
"809","الاسعار","35"
"810","بكام وكام قطعه","35"
"811","بكام","35"
"812","حسام عبدالله الديب\nكل الأسعار بعد الخصم موجوده ع الموقع\nSafwatoys.com","35"
"813","لو سمحت بسال لطفل من سته شهور لسنه العاب تنسبه","35"
"814","اللعبة بكام وشجن الإسكندرية بكام","35"
"815","الشحن في حدود ٥٠ج","35"
"816","بكام لو سمحت والشحن الاسكندريه","35"
"817","الشحن في حدود ٥٠ج","35"
"818","بكام","35"
"819","من فضلك هل في فرع ببورسعيد وهل متوفر شحن","35"
"820","الشحن السويس بكام","35"
"821","عوزه لعب تناسب سن ٥ سنين","35"
"822","موجود العاب فك وتركيب لسن 12سنه ؟","35"
"823","محمد شامة\nموجود ميكانو وليجو\nSafwatoys.com","35"
"824","لو سمحت عايز اعرف اسعار المنتجات وهل يوجد خصم ايضافى لتجار الجملة بالاضافة لخصم ال٣٠%؟","35"
"825","موجود العاب فك وتركيب لسن 10 سنين","35"
"826","لله الحمد\nمتاح ميكانو معدن البلاستيك وخشب","35"
"827","مواعيد صالة العرض امتي؟؟","36"
"828","فيه خصم للجمله","36"
"829","كام الشحن وسط البلد","36"
"830","فيه ليجو سن ثلاث سنوات","36"
"831","بكام","36"
"832","حسام جمبنا عند مستشفي العيون","36"
"833","بكام طيب","36"
"834","المكان فين","36"
"835","بكام","36"
"836","بكام","36"
"837","محمد رياض\n\nكل الأسعار علي الموقع يا فندم …See More","36"
"838","بكام","36"
"839","ام السيد باشا\n\nsafwatoys.com/index.php?route=product/search&search=W71-…See More","36"
"840","بكام من فضلك","36"
"841","كام لوسمحت","36"
"842","بكام","36"
